timestamp,symbol,timeframe,foundation_version,data_quality_status,oi_delta_reliable,zscore_baseline_status,scenario_label,scenario_disposition,setup_type,efficient_build_quality,efficient_build_quality_reason,scenario_reasons,mode_c_risks,mode_a_reasons,block_reasons,hard_filter_reasons,crowding_status,crowding_side,taker_price_divergence,absorption_candidate,climax_candidate,regime_warning,expansion_subtype,compression_type,final_entry_permission,final_structural_permission,structural_block_reason,structural_warning_reason,structural_confidence_multiplier,bucket_is_closed,bucket_completion_pct,volume_z_reliable,oi_delta_z_reliable
2026-05-14T03:02:30.487687Z,BILLUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow,scenario_not_allow,neutral,none,False,False,False,ATR_HIGH_NOT_TREND,volatile_expansion,no_compression,BLOCK,STRUCTURAL_BLOCK,volatile_noise_no_structure,,1.0,False,0.1672574911111111,True,True
2026-05-14T03:02:30.487687Z,QUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.",,mixed_context_blocked|scenario_not_allow,mixed_context_blocked|scenario_not_allow,crowded_long,long,False,False,False,ATR_HIGH_NOT_TREND,volatile_expansion,no_compression,BLOCK,STRUCTURAL_BLOCK,volatile_noise_no_structure,,1.0,False,0.1673272544444444,True,True
2026-05-14T03:02:30.487687Z,CHIPUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,REDUCE_OR_WAIT,extreme_crowding,,"Open interest is rising, so fresh positions are entering the move.",,scenario_not_allow,scenario_not_allow,extreme_crowded_short,short,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.1674180966666666,True,True
2026-05-14T03:02:30.487687Z,1000LUNCUSDT,15m,v2_option_a,FRESH,True,NORMAL,reversal_watch,reversal_watch,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Higher timeframe control is seller dominant, which weakens local conviction.|Higher timeframe trend/control does not support upside, so local rebounds carry distribution risk.",Counter-trend setup|Distribution Risk: MEDIUM,continuation_flow_alignment_below_threshold|continuation_higher_timeframe_not_aligned|decision_bridge_bearish_4h_taker_context,continuation_flow_alignment_below_threshold|continuation_higher_timeframe_not_aligned|decision_bridge_bearish_4h_taker_context,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.1674686944444444,True,True
2026-05-14T03:02:30.487687Z,CRVUSDT,15m,v2_option_a,FRESH,True,NORMAL,reversal_watch,reversal_watch,Continuation,WAIT,taker_price_divergence,,"Higher timeframe control is seller dominant, which weakens local conviction.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Higher timeframe trend/control does not support upside, so local rebounds carry distribution risk.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,reversal_watch_blocked|scenario_not_allow|semantic_absorption_block|clarity_below_threshold,reversal_watch_blocked|scenario_not_allow|semantic_absorption_block|clarity_below_threshold,neutral,none,True,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.1677346355555555,True,True
2026-05-14T03:03:58.925019Z,BILLUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow,scenario_not_allow,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.2655289566666666,True,True
2026-05-14T03:03:58.925019Z,SAGAUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.",,mixed_context_blocked|scenario_not_allow,mixed_context_blocked|scenario_not_allow,crowded_long,long,False,False,False,ATR_HIGH_NOT_TREND,volatile_expansion,no_compression,BLOCK,STRUCTURAL_BLOCK,volatile_noise_no_structure,,1.0,False,0.2655792144444444,True,True
2026-05-14T03:03:58.925019Z,ZBTUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.",Distribution Risk: HIGH,mixed_context_blocked|scenario_not_allow,mixed_context_blocked|scenario_not_allow,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.2659125288888889,True,True
2026-05-14T03:03:58.925019Z,1000LUNCUSDT,15m,v2_option_a,FRESH,True,NORMAL,reversal_watch,reversal_watch,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Higher timeframe control is seller dominant, which weakens local conviction.|Higher timeframe trend/control does not support upside, so local rebounds carry distribution risk.",Counter-trend setup|Distribution Risk: MEDIUM,continuation_flow_alignment_below_threshold|continuation_higher_timeframe_not_aligned|decision_bridge_bearish_4h_taker_context,continuation_flow_alignment_below_threshold|continuation_higher_timeframe_not_aligned|decision_bridge_bearish_4h_taker_context,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.26574716,True,True
2026-05-14T03:03:58.925019Z,SWARMSUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow|exhaustion_oi_climax,scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.2660672388888889,True,True
2026-05-14T03:03:58.925019Z,CRVUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Higher timeframe control is seller dominant, which weakens local conviction.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Higher timeframe trend/control does not support upside, so local rebounds carry distribution risk.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow|clarity_below_threshold,scenario_not_allow|clarity_below_threshold,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.2659918955555556,True,True
2026-05-14T03:09:04.034388Z,SAGAUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.",,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax,crowded_long,long,False,False,False,,healthy_expansion,no_compression,BLOCK,STRUCTURAL_ALLOW,,,1.0,False,0.6045914566666666,True,True
2026-05-14T03:09:04.034388Z,ZBTUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.",Distribution Risk: HIGH,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,volatile_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.6049241844444445,True,True
2026-05-14T03:09:04.034388Z,ICPUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Higher timeframe trend/control does not support upside, so local rebounds carry distribution risk.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow,scenario_not_allow,neutral,none,False,False,False,,volatile_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.6049391000000001,True,True
2026-05-14T03:09:04.034388Z,TONUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Higher timeframe trend/control does not support upside, so local rebounds carry distribution risk.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow|exhaustion_oi_climax,scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.6045654755555555,True,True
2026-05-14T03:09:04.034388Z,NEARUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.",Distribution Risk: HIGH,scenario_not_allow|exhaustion_oi_climax,scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.6046158444444445,True,True
2026-05-14T03:09:04.034388Z,ETHUSDT,15m,v2_option_a,FRESH,True,NORMAL,range_context,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,range_context_blocked|scenario_not_allow|continuation_choppy_regime|exhaustion_oi_climax,range_context_blocked|scenario_not_allow|continuation_choppy_regime|exhaustion_oi_climax,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.6044900022222223,True,True
2026-05-14T03:09:04.034388Z,SWARMSUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow|exhaustion_oi_climax,scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,healthy_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.6050786133333333,True,True
2026-05-14T03:14:06.837639Z,SAGAUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.",,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax|chasing_pump_candle,crowded_long,long,False,False,False,,healthy_expansion,no_compression,BLOCK,STRUCTURAL_ALLOW,,,1.0,False,0.9410647577777779,True,True
2026-05-14T03:14:06.837639Z,VELVETUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.",,mixed_context_blocked|scenario_not_allow,mixed_context_blocked|scenario_not_allow,crowded_long,long,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.9414574944444444,True,True
2026-05-14T03:14:06.837639Z,ZBTUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.",Distribution Risk: HIGH,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,volatile_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.9415263755555555,True,True
2026-05-14T03:14:06.837639Z,KITEUSDT,15m,v2_option_a,FRESH,True,NORMAL,late_expansion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.",,late_expansion_blocked|scenario_not_allow|exhaustion_oi_climax,late_expansion_blocked|scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,volatile_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.9413101377777778,True,True
2026-05-14T03:14:06.837639Z,CFXUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.",,mixed_context_blocked|scenario_not_allow|semantic_absorption_block,mixed_context_blocked|scenario_not_allow|semantic_absorption_block,neutral,none,False,False,False,,unknown_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.9415421644444445,True,True
2026-05-14T03:14:06.837639Z,ICPUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Higher timeframe trend/control does not support upside, so local rebounds carry distribution risk.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow|exhaustion_oi_climax,scenario_not_allow|exhaustion_oi_climax,neutral,none,False,False,False,,volatile_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.9415496711111112,True,True
2026-05-14T03:14:06.837639Z,SIRENUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,REDUCE_OR_WAIT,extreme_crowding,neutral_bias,"Open interest is rising, so fresh positions are entering the move.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.",Distribution Risk: MEDIUM,,,extreme_crowded_short,short,False,False,False,,unknown_expansion,no_compression,ALLOW,NOT_APPLICABLE,,,1.0,False,0.0,True,True
2026-05-14T03:14:06.837639Z,VIRTUALUSDT,15m,v2_option_a,FRESH,True,NORMAL,weak_propulsion,wait,Continuation,WAIT,non_efficient_or_mixed,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,scenario_not_allow|semantic_absorption_block|exhaustion_oi_climax,scenario_not_allow|semantic_absorption_block|exhaustion_oi_climax,neutral,none,False,False,False,,volatile_expansion,no_compression,BLOCK,STRUCTURAL_PENALTY,,non_structural_continuation,0.75,False,0.9416064688888889,True,True
2026-05-14T03:14:06.837639Z,SWARMSUSDT,15m,v2_option_a,FRESH,True,NORMAL,mixed_context,observe,Continuation,BLOCK,absorption_or_climax,,"Open interest is rising, so fresh positions are entering the move.|Rebound failed: the latest swing high stayed below the prior swing high and price could not reclaim the range midpoint.|Open interest is building but price is not advancing, which points to weak positioning rather than healthy upside acceptance.|Pre-breakdown warning cancels if price reclaims the range midpoint, breakout validation becomes active, or the higher timeframe turns bullish.",Distribution Risk: HIGH|Bearish Lean,mixed_context_blocked|scenario_not_allow|semantic_absorption_block|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|semantic_absorption_block|exhaustion_oi_climax,neutral,none,False,True,False,ATR_HIGH_NOT_TREND,absorption_expansion,no_compression,BLOCK,STRUCTURAL_BLOCK,bad_expansion_subtype,,1.0,False,0.9417528633333333,True,True
